wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(085).wav,331116,uit gietijzer en die was vastgezet met ijzer en beton h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400498(006).wav,598124,ah ja dus ah ja en en ja nu gaan ze zo bespreken ja hoe dat verschillende mensen dat gaan doen en wat dat er daar zo achter zit en al
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(007).wav,347820,nu dat was niet zo eenvoudig om een cafeetje te vinden want alle cafeetjes zaten vol
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400259(004).wav,267884,ah ja tv-meubel en nen tv hebt de gij ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400255(122).wav,261292,die rijdt dan weer weg ik hou dat zo wat in de gaten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(059).wav,374188,uh ik neem de bus naar naar sint-niklaas en dan den trein richting gent
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400464(060).wav,373676,komt er direct n afgevlogen zeg wat moet ik doen om kaarten te geraken voor de zomer van antwerpen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400679(125).wav,271596,en elke uh aanwezige krijgt dat ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400554(054).wav,331884,dus kunt niet zeggen ja 'k wil er hier nu uit dus ge zijt onafhank allee ge zijt afhankelijk daarvan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400477(087).wav,289772,ne lange lindendreef en dan had je daar ne mooie zonnewijzer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400183(112).wav,501356,multidisciplinair verslag waar dat uw verantwoording staat van uh waarom dat dat kind naar 't buitengewoon onderwijs moet en waarom welk type
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400501(098).wav,258860,tweenveertig amai jong goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400197(018).wav,423980,zij heeft nu net gestudeerd uh zo nog e nog een opleiding sociale school gedaan omdat ze anders geen werk vond
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400678(021).wav,317484,er is daar n van die oxers geloof ik heet dat vier meter breed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400323(054).wav,339884,met uh ja goed beethoven dergelijke meer uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400482(006).wav,564204,en ze zeggen dat er uh elk jaar in de herfst komt de draak naar beneden om een dochter op te eten en nu hebben ze maar n dochter meer over
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400395(109).wav,629356,en dan de oude man zogezegd jozef en uh de jonge vrouw uh maria die spraken de algemene taal ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400269(067).wav,346092,mmm hm mja ok
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400357(004).wav,361708,dat programma cochleaire implant is op eenendertig maart dus als 'k ik in spanje zit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400607(032).wav,348204,maar dan loopt het heel uh positief af voor chirac
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(078).wav,273388,ja ja maar echt ja 'k vond 't wel tof ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(038).wav,369516,maar ja hoeveel leerkrachten zijn nog van tongeren zelf h 't is 'tzelfde ook de leerlingen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400233(167).wav,302188,hoofdgerecht couscous en nagerecht verse bosbessentaart
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400627(005).wav,347884,die daar ook al een tijd zat enfin veel ervaring had nu rond de dertig uh is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400461(073).wav,434604,oh francine maar bij ons in den tijd in 't panel in uh waar dat 'k ik heb in gezeten h daar hadden wij nen turk in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(019).wav,318764,de prachtige foto van uh antonio en ulrike
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400715(063).wav,322604,met hilde doe ik dat en anders zag ik hilde in een week niet of hoorde ik ze ook niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400677(019).wav,281196,er is wel iets nieuws natuurlijk dat zijn die zogenaamde vip-tenten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400483(015).wav,297388,ja maar die is ook in 't ziekenhuis beland omdat ze haar hoofd heeft gestoten en daardoor geheugenverlies heeft
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400298(001).wav,635308,da 's nen duitse professor die vorig jaar in keulen of in berlijn een tentoonstelling had over levende lijken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400418(301).wav,283052,en dan vouwen zeker aan dat bloempje dat de zon moest voorstellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(148).wav,512876,en dan werken we meestal tot zaterdagmiddag en dan is er een informeel moment voorzien dus dat we samen een uitstapje doen en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400064(015).wav,615788,ja omdat dat zo nen bekende foto is hm wat staat er nog in de krant
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400383(004).wav,576684,ja t 'k had wel al drie vier letters juist h mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400606(002).wav,522348,en uh ik verneem nu dat die uh dat niet gaat wijzigen dat het klastitularis zal blijven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400093(157).wav,344556,en dat daarom dus eigenlijk z'n telefoonnummer niet meer g allee zijn telefoon nooit opgenomen werd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400485(031).wav,266924,ja kan zijn wat dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400386(010).wav,538604,ja we hebben den enkel de fats en de verhaegen die zaten in den auto en die hebben ons gezegd in die decodering staat een fout in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400215(012).wav,534252,ja ja hier si mijn italiaanse hesp
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400333(029).wav,540716,en deze twee strekkingen komen in dat museum aan bod uhm je wordt met een koptelefoon aan rondgeleid in het nederlands
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400071(212).wav,382956,dus eigenlijk is dat moet ik mij aanpassen aan de bureaucratie of moet ik inderdaad
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400065(135).wav,287276,in 't reisbureau hoe gaan zeilen in nederland voor mij
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400283(049).wav,562988,als ik nu die eerste week drie dagen niet naar den b ga en dan de tweede week twee dagen niet naar den b ga da 's misschien toch wel wat veel h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400496(082).wav,283436,toen hebben we voetbal gekeken 't is dus het wk voetbal nu
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(012).wav,426604,ze gaat veel veranderen waarschijnlijk ook de eerste maanden ja komt ze ook in contact met met andere kinderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400255(106).wav,562604,en ze geeft dus die nummerplaat door en de beschrijving van dien auto en de rijkswacht zei ja goed we zullen 't controleren en we houden u op de hoogte
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400552(103).wav,351980,want tenslotte verliest de toch tienduizend frank in de maand wat is dat lawaaike
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400510(018).wav,266924,dus ja die man begint daaraan h en ie probeert niet te lachen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400619(031).wav,285164,dus vroeger dacht ik zo als je op reis gaat en je hebt de tijd dan moet je 't ook lang doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400731(033).wav,256364,ge voelt dat wel dat ge mekaar graag ziet maar dat niet kunnen zeggen en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400679(087).wav,497964,uhu uh dan uh start ik op dat moment ook officieel met een eigen uitgeverijtje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(025).wav,462252,dan is de discussie weer gesloten maar nee ik vind als ge dat van tijd tot tijd 'ns zegt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400746(110).wav,438060,uh dat is opvallend in ijsland dat zegt men ons nooit maar in elk dorp is nog altijd de kerk het centrum h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400688(041).wav,407340,maar de eerste uh opvoering uh nu met brugge tweeduizend en twee zijn ze beginnen uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400234(070).wav,472876,allee en en nu ook nu zoudt ge ook niet denken allee richting brussel en nu hebben we ook richting brussel file gehad gewoon met 't accident
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400534(003).wav,628844,ja vertel 'ns verder over je reis ja we waren dus in de streek in de languedoc uh dicht bij limou vanwaar de crmant de limou komt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400489(116).wav,422188,en daar kwamen gewoon ne keer zo uh turken of of zoiets in nen bw bmw cabriolet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400063(141).wav,360300,als alles thuis is ik moet wel straks nog de rijst koken anders is die niet koud
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400623(012).wav,417068,ja eh nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400184(001).wav,263340,ene van 't zesde studiejaar is hoogbegaafd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400188(123).wav,414124,nee nee 'k had er toen nog last van als we op die camion stapten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400213(035).wav,382892,in 't verre west-vlaanderen zijn nog heel rare dingen politiek correct 't was nogal de moeite hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400672(013).wav,443372,en maar ik deed dat dan ene keer per week een uur da 's den donderdag van tien tot elf
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(002).wav,277868,dus daar wouden we eerst gaan kijken eerste eerste keer om de ronde van vlaanderen te zien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400491(008).wav,425132,die 'k al heel lang wou hebben ja uhm en dan een boek over hummers
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400628(021).wav,782444,maar was dan onlangs een dame op tv bijvoorbeeld en dat zijn dan de dingen die allee dat stoot toch ergens een beetje voor de borst als als je zo leest dat iemand zevenentwintig jaar in vlaanderen woont en nog altijd geen woon woord nederlands spreekt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400732(063).wav,548012,ik weet nog niet wat maar ik wil zo dat graag in in zo dat blauw ongeveer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400298(049).wav,362220,nu ja uiterlijk zal daar eigenlijk niet zo heel veel verschil te merken zijn waarschijnlijk h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400623(017).wav,466860,uhu uhm maar ja zo allemaal van die dingen maar ik eet ook heel weinig vlees want alleen de dingen die ik echt lekker vind
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400515(018).wav,270764,omdat een collega van mij woonde in brugge en dus daardoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400390(111).wav,362156,maar ja wij hebben ook zo wij hebben ook niet op post n of zo hebben wij ook wel een half uur gezeten denk ik zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400390(169).wav,536748,ja 't was wel zo h allee maar ja ah we hebben wel goed gelachen onderweg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400463(038).wav,533420,dus die oudere generatie heeft dus al uh tsjech uh dus tsjechisch uh dat die spraken en uhm duits
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400356(048).wav,365356,een vriendin van haar toekomstige schoonmoeder rita die dat uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400091(187).wav,368044,en dan moet ge bijvoorbeeld platte kaas yoghurt enzoverder met met nul procent vetgehalte
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400496(011).wav,284524,ah maar ja het viel wel mee de treinrit was helser dan uh het interview
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400611(002).wav,423148,en men men zegt wel 'ns ee een dronkelap heeft een extra engelbewaarder maar dat is niet niet altijd zo h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400372(043).wav,386924,uh 'k weet niks niet meer laat veronderstel ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400358(115).wav,326956,want als ge zo ne rugzaktoerist zijt in australi dan moet de echt wel op uw geld letten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400395(102).wav,301740,mmm ja 'k denk niet dat de scheidingslijn daar ligt zo uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(081).wav,274924,waarom niet als die niet goed overeenkomt met met jan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400770(024).wav,304364,dus ook nog in die vier weken dat dat ik die h is ze daar een week gek op geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400548(029).wav,346028,ah ja mooi moo mooi marktplein ook in leuven moet 'k zeggen de unief trekt op niks
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(077).wav,441580,vesten sokken uh brillen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400720(017).wav,271788,maar die is ook wel gek va van mijn kinderen h dat wel zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400292(140).wav,296876,maar uh die die j jan dus die is die is van veel verder
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400762(020).wav,406508,ja ja maar ja uhm allee in ieder geval als ge met minidisc een cd opneemt da 's ook nog illegaal h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400761(004).wav,656684,we waren met zeven personen wel en wij hebben dat w jaarwerk gemaakt met vijf personen terwijl we op het einde van 't jaar tijdens uh de examenreeks moesten we mondeling komen toelichten wat we hadden gedaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400077(068).wav,262828,misschien kan je zeggen van kijk moet dat nu niet niet gaan uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400312(016).wav,277228,uhm naar de fnac moet ik gaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400781(035).wav,434284,en ze zijn uh ergens nog buitengesmeten of zo in een bepaald caf
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400689(019).wav,475756,was zodanig donker dat je d'r niets van zag uhm maar in in in antwerpen was de afstand zeer groot
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400068(203).wav,510700,want daar gaat ah ja die palen moet de zetten voor de stabilis komt h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400199(007).wav,558764,en uh normaal gezien was 't voor 't vorig semester maar ja is nu uiteindelijk dan toch voor de zomer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400086(084).wav,651692,en ja da 's eigenlijk toch wel allee pff ik ja ik vind dat een beetje spijtig gewoon allee dat dat altijd zo negatief wordt bekeken allee wat ge ook doet h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400075(032).wav,633708,moet er toch op de n of de andere manier iets meer over te weten komen en n van m'n collega's die heeft een poosje gewerkt in groningen en ik vroeg hem ken jij die
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400348(126).wav,621868,maar bijvoorbeeld nen de clerck diejen stond ook positief maar met met dan dat gesprek dat er dan zogezegd langs den telefoon afgeluisterd is door johan de clerck
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400556(072).wav,351148,ah ja ge leert dat wel dan door een bew jeugdbeweging te zijn of of met vrienden dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(066).wav,315628,want die staat toch bij de aspi's vroeger had dienen nooit inspiratie voor een programma
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400304(083).wav,278316,maar ja ze zetten dat voorraad grote mosselen h als dat al bijna op is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400761(047).wav,573228,uh ik snap het zelf nog maar amper maar uhm een twaalf dat is een dat is bij ons een een een volledige vrijstelling
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400069(090).wav,566700,uhu ja het beeld is nog altijd een beetje van de publieke opinie dat dieje moto uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400635(096).wav,344940,en en als daar geen compromis tussen te vinden is dan krijg je een versnippering natuurlijk h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400254(123).wav,386284,als ge nen doorloopgang hebt dan hebt de negen kansen op tien prijs maar dat is de moeilijkheid om dat te vinden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400427(067).wav,320300,ik zeg ja maar ja ja maar ja zegt ze ik hem d'r ne keer n gekocht op de rommelmarkt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400464(015).wav,351660,want wij zijn z uh zondag geweest guy en ons ingrid met haar vriendin en ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400796(026).wav,258028,als er een gewicht op komt van een tractor of zo h dan drukt dat zo in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400183(229).wav,546668,geen idee hm en uhm ja dan was 't zo nog wat over uh alle projecten h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400397(065).wav,305772,en uh zogezegd is ie uh uh weet ie van de zenuwen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400541(006).wav,397160,die maakte dat grapje in de in de in de laatste show uh onlangs is dat goed gevonden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400783(010).wav,1046636,en dan had ze een sms'je teruggestuurd om te zeggen dat famo vanmorgen uh famo tante rita vanmorgen om vier uur gestorven was en dat ze zelfs wakker geworden is op dat moment christa en dat ze 't zeker wist dat 't daarom was dat ze wakker werd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400422(005).wav,269612,en uhm allee ja
