wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006782(033).wav,437388,nou als ze zo'n databank gaan uh samenstellen en uh ze ze kunnen 't op basis van stemmen en uh en uh uh hoe heet dat uh verdraaiingen van uh van taal uh te achterhalen van van waar 't ongeveer vandaan komt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008266(062).wav,88572,ja 't is uh dat staat 'r bij bij tim ook op h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008309(074).wav,71388,onderaan op de statusbalk hoe veel ruimte ik nog heb beschikbaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006933(025).wav,234828,die muur die is al tien centimeter schuin och en ik moet 'm effe in de gaten houden want anders dan hoef ik 'm niet eens zelf af te breken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008315(094).wav,64380,ja en dan ben je gewoon sowieso in tien minuten op 't leidseplein waarschijnlijk wel korter
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700002(086).wav,151372,ah zo nen zware toebak waar dat 'k tien dagen eigenlijk maagkrampen van gehad heb
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900129(007).wav,153228,en ja ik durf ook niet meer op klaas zeggen van houdt die wel van u of of weet ik veel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006781(005).wav,283276,wat voor een project is dat dan jan project dat is een uh iets van zoiets als perry sport met uh en uh center parcs
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008077(053).wav,104204,en uh m'n oom kees en dea en martin ja zaterdag kwamen zeg maar de anderen met uh de kleine kinderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008053(060).wav,161852,ja dus als je dan ja je werkstuk in zou kunnen leveren dat ze 't op de op de inhoud kunnen beoordelen en twee weken later doe je 't uh inleveren uh helemaal uh opgepoetst
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008283(010).wav,82636,en uh mijn moeder had een boekje gekocht voor fleur met franse woordjes d'rin
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006756(099).wav,182572,tuurlijk wel heel veel jongeren hoeveel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006933(014).wav,141516,iets luxe hebben we 't hebben we 't luxe ja nou da 's toch gewoon
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006919(035).wav,176172,ggg nou ja dat maakt niet uit dat maakt niet uit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008074(017).wav,127068,oh maar ja die moet er ook een hoop geld voor hebben geloof ik ggg ja die heeft 'm die heeft 'm nieuw en die heeft nog een goed toestel xxx die wel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008125(042).wav,80348,nou ik probeer tussen negen en halfzes te werken tussen negen en halfzes
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701115(080).wav,103724,dat zal wel op n of andere manier lukken maar uhm dan zal 'k ik straks na die vergadering dan ons oma terug komen oppikken h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006781(057).wav,806348,oh dus als ik een uh een vrachtwagen priv heb en ik wil dat mijn vrachtwagen niet nul nul nul acht nu een bepaalde nummer heeft maar heet gewoon jeltje dan uh dan kan ik mijn vrachtwagen h als die priv is kan 'k m'n vrachtwagen als bedrijf opgeven en dan heeft iedereen maar met z'n uh vingers aan uh naam jeltje af te blijven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008042(090).wav,66588,wat alles ja nee nee nou hoe laat is 't
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(020).wav,77900,ah wel we passeerden daar uh aan uh xxx
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008080(045).wav,109132,en uh ja die had uh voornamelijk o oog voor haar eigen belang daarin want die riep toen uh oh dat heb ik weer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701205(080).wav,75132,ja en op dat galabal ook ellen had gezegd van ja we gaan dan iedereen tegenkomen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006960(054).wav,135212,ja maar uh nou daar heb je nu wel tijd voor natuurlijk maar ik weet niet 't is wel moeilijk hoor buiten verven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006816(027).wav,131660,ja dat 't leesvermogen is natuurlijk ook uh minimaal
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901116(077).wav,69708,ja want ze zegt dat ze ook uh soms midden in de nacht staat te koken en ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701151(047).wav,103724,dat dat het heel zelden is dat er zo'n een goeie occasie xantia break binnenkomt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900278(040).wav,134956,nee xxx 't chiro ja 't chirobal uiteraard zelf
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701173(035).wav,76620,en uh ah beesten h overal beweging en beesten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901016(049).wav,100812,dat is uh en hele ideen o allee n conservatieve ideen zou 'k niet zeggen maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008313(052).wav,67596,h maar dat is allemaal in delft h dat die uh koets langs uh ja enig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701256(143).wav,115740,xxx is dat is dat dan uh xxx en 't is gewoon op kot of of ergens in een home of zo van de universiteit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006868(016).wav,244076,uhm dus eigenlijk al heel vroeg uh was ie op zichzelf aangewezen en ja ik geloof dat ie op z'n zestiende al een varkensstal uh metselde
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008171(029).wav,71932,ik kan gewoon niet zonder computer dus zolang dat niet goed is ga ik nog niet naar boven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701094(103).wav,130940,ja dieje ik moest weet 'k veel drie komma vijfentwintig of zo betalen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008077(050).wav,89916,nee 't 't gaat zijn niet uh ggg uh om mij 't is nog steeds uh de affaire
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008254(067).wav,99324,daarom zeg ik als je dat adsl-kabeltje wat dus n nu naar mijn kamer gaat lopen dan uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008235(087).wav,67996,jan pieter is ook niet voor niks gestopt met uh bestuur van uh de muziekvereniging
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008253(035).wav,87772,ok dan weet 'k 't niet dacht dat 'k 't wel 'ns had gehoord nou 'k weet 't ook niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700049(014).wav,140396,dus jeroen katrien uh nee jeroen ine en joost gaan mee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700164(015).wav,131820,mmm plinten zetten dan moeten we alles een beetje maar van de muur zetten h zeg mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901171(080).wav,82012,aha en maar de foto's van 't mafiafeest liggen nog liggen in leuven h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006780(094).wav,167340,uh ik gaat uh effe kijken misschien gaan we dus vrijdagmiddag weer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700141(069).wav,179788,ja maar ik heb dat kot niet meer dat dat i ik huur dat nu niet meer h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700134(046).wav,190060,uh ik heb het nu wel gehad allemaal van van ongelukken de laatste twee jaar want da 's allemaal de laatste twee jaar gebeurd h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006932(016).wav,130604,oh toch toch zou je d'r een andere keer toch weer naartoe gaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700005(026).wav,151084,mm-hu da 's een oudere versie wel h ah maar dat geeft niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901034(055).wav,69484,uh ggg op duister ja dinges
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006837(083).wav,143884,hebben ze dat gedaan ja die pink noise niet die g niet die vriend van rob hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006866(008).wav,205900,oh uh van dennis en liesbeth in zwolle oh uh een uurtje of drie uh bij 't gemeentehuis zeg maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700178(018).wav,270060,de grote vakantie is nog ver hoor ja ik weet dat maar toch als ik xxx denk dan xxx zo hard ga wenen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008108(034).wav,70652,jawel ja maar 't is wel leuk om te hebben ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006925(044).wav,231308,mm-hu nee toen was 't aan zee best fris nog ja en uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006989(019).wav,199820,en dan uh dan gooien we de doek d'roverheen en dan houdt ie wel z'n kop ja ja dat hoort precies 'tzelfde met mijn vogels
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701152(035).wav,93212,en fief zegt die donkergrijze vind 'k wel heel mooi uhm en die rode zal ook wel heel mooi zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006864(004).wav,209260,ben naar een bandje wezen kijken uhu en uh nou eerst even chinees gegeten bij wat vrienden van melchert
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901016(035).wav,73804,en ja wanne xxx pff welke de precieze data zijn en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008264(030).wav,70636,ja ja ggg ja 't is niet uh 't is niet supergezellig natuurlijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006769(084).wav,154668,ja geeft die ook nog een feest of zo nou nee gewoon overdag uh ja 's middags uh geloof ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901032(094).wav,64364,ja mmm als als als er nog twee rondes worden gespeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700178(065).wav,222892,iets wat 'k kan meenemen misschien 'k weet het niet hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700125(095).wav,129164,en dan hebt ge twee verschillende lichtintensiteiten h ah zo ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008077(089).wav,130860,ja ik zag uh vanmorgen zag ik uh dat dat is 't programma dat natuurlijk geen hond heeft gezien dat was op programma van de de moslimomroep
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006918(037).wav,132588,ggg maar uh wat zei ik dat was wel geinig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008174(045).wav,75660,'k vind 't jammer dat uh niemand van ons in uh in de vuelta zit op 't ogenblik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008022(014).wav,69628,uhm ja wat hebben we verder nog gedaan nou zondag zijn we gaan brunchen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008329(080).wav,79276,dacht ik ja ik heb eigenlijk niet zo'n zin om die v die vent terwijl ik die niet ken bij mij te laten slapen hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008150(113).wav,65276,nou ik weet 't dus eigenlijk niet want uhm volgende week wil ik ook wel weer 'ns een keer in amsterdam zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701221(084).wav,75340,ging dat niet h ah ja ja dus ga 'k vlug in bedje ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006886(103).wav,168428,oh ja maar want wa anders dachten we van nou we nemen gewoon weer de eerste trein terug of n van de eerste
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006867(020).wav,213484,dus eigenlijk uh heel breed maar ik wilde me ook op die manier uh gewoon uh ja wat wat hoger op orinteren zeg maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700046(007).wav,152908,ik ga uh wacht zuh ne keer peizen uh ja we kunnen afspreken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006791(024).wav,339052,dus ik meteen foto opgestuurd nou ja toen twee weken later of zo en toen was 'k 't eigenlijk alweer bijna vergeten 'k denk oh die reageert niet meer toen uh ging in n keer de telefoon uh valensia-management wil je valensia spreken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008124(069).wav,103292,in in brussel he zijn we in een paar winkels geweest en die zijn onderdeel van een mo modelandschap
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901101(068).wav,76956,ah uw ma is ook niet thuis nee xxx anders was 'k graag mee geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(006).wav,106284,en dan heb ik zo een beetjen uh kenmerken van mijn kot dat 'k zoek h ingegeven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700063(080).wav,160876,ja dat heeft waarschijnlijk de doorslag gegeven h ja sarah zei dat ook van
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008088(093).wav,73292,zo van co p uh corinne vindt 't minder leuk of zoiets ja ja ja nou ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901115(083).wav,227260,uh ze heeft een bonneke gemaakt ja ik zit nu al aan vijfenzestig euro voor u maar nu was ons ma aan 't twijfelen of ze nu nog wel ne cd-speler wou want ze vond dat te veel kosten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006949(009).wav,201996,misschien dat 'k in 't begin gewoon effe moet noemen dat 't gewoon een hele uitgebreide theorie is en dat ik echt alleen dat ik me gewoon beperkt heb hier tot de kern
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008122(027).wav,156588,nee ja als ze daar ook aan beginnen is het einde natuurlijk zoek h ja dat snap ik ook wel en uhm ja eigenlijk ben je d'r dan in twee uur doorheen want je gaat tuurlijk gewoon in de stroom mee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701203(005).wav,117708,bij mij thuis ah xxx de auto of uh ja ah ge hebt fr meegenomen naar varsenare of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006824(017).wav,183852,ik heb ook uh sex and the city heb ik helemaal opgenomen omdat ik gewoon doorhad dat ik gewoon nog door ging bellen dus uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701321(010).wav,102188,ggg maar zo regenen jong bakken zijn hier uit de lucht gevallen h ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008305(055).wav,91948,klopt dat zijn die diensten die ik geruild heb met mijntje want zij kon wel 's avonds en niet 's morgens
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008249(080).wav,65308,dus ik had zoiets van ja dat had je wel effe eerder mogen doen ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008096(010).wav,65660,dan is de eerste dat hij kan zeven juni op een vrijdagavond
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008335(020).wav,81532,en uh 't nodige aan uh spullekes uh voor mij
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008245(082).wav,72524,zeker om te studeren h ja ergens was ik dat wel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008313(080).wav,70316,ggg en uhm ben je nog aan 't xxx
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701115(078).wav,90444,en uh aan u leren hoe dat ge een berichtje moet sturen en zo en uh allee ja 't is daarmee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008167(069).wav,104972,we hadden een leuk restaurant waar we elke avond gingen eten want dat had ik er meteen bij geboekt en die andere mensen eigenlijk ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008032(068).wav,130668,want 't is ook nog de vraag h als je een kelder hebt of die goeie of die niet te vochtig is maar dan moet je toch 't huis in emmen aanhouden dan ga je daar je wijn neerleggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901185(056).wav,80284,'k ken geen straten uh 'k weet het niet maar ok ik zal wel in mechelen wel 'ns gaan zien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006906(018).wav,139052,nou ja dat is met die engelse stukken h nou hebben wij 't ze alle drie gezien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008259(013).wav,101916,ja nou uhm dus naar aanleiding van dat uh portfolio krijg ik een uh gesprek met die twee mensen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901055(031).wav,208364,dat is zo een groot uhm allee niet een groot voertuig maar uhm een voertuig op heel grote wielen en daar kunt ge mee op plaatsen komen waar ge te voet niet kunt langskomen omdat het veel te ja veel te drassig is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700177(050).wav,137996,ggg ik heb het heel duidelijk gehoord toen d'r doorgespoeld werd ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008134(032).wav,65388,nou zo'n beetje aha nou ook nog een keer een ritje dan ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008351(011).wav,97196,probeer maar gewoon eventjes een beetje rust te houden maar ja ik ben donderdag en vrijdag gewoon weer gaan werken dus
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008067(008).wav,96716,de tuin in zeg maar ja en 't achterste gedeelte daar hebben we al gezegd van nou dat hoeven we niet helemaal dicht te bouwen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008369(071).wav,81068,oh ik dacht dat 't tien minuten moest zijn nee drie keer vijf minuten in principe
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008217(061).wav,88588,nou dat was heerlijk zo'n dag naar uh zo'n eiland en dat is al bijna buitenland
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006983(037).wav,201164,maar die dingen die zijn wel acht duizend euro maar je kan ook gewoon een mdf-plaat gebruiken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006705(007).wav,132556,ja ik rij 't liefst in ene keer door ja n ja ja nou 't heeft ook voordelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006896(062).wav,217004,en dat ie echt uh dat uh ja maar dat komt ook omdat 'k 'm dus gisteren verteld heb dat ie er rekening mee moet houden dat ze niet lang meer te leven heeft natuurlijk h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700008(016).wav,135404,ik weet niet of ge daar iets van gehoord hebt nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006842(058).wav,158764,ja want uh van de week zei iemand op 't werk ze zei ik snap d'r geen hol van
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006787(086).wav,231756,wat wat moet je nog ik moet 'm oprijden ja want als ik i ik ik heb la ik heb laatst ook de dorpels ook laten vervangen die waren ook helemaal rot
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901114(059).wav,153692,als ge n van een merk neemt mmm uh dan ja moet ge toch wel zestien zeventienhonderd maar wat is dat in euro
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(018).wav,121324,en vele particulieren willen ook nog niet de stap zetten om het om het uh binnen te halen zogezegd h
